CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.joda.time.base.AbstractPartial:getFieldTypes:90, 4, 0, 3748, 1
org.joda.time.base.AbstractPartial:getFieldTypes:94, 4, 0, 3748, 1
org.joda.time.field.FieldUtils:equals:321, 37, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:equals:328, 14, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:equals:329, 14, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:equals:323, 1, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:hourOfDay:196, 1192, 0, 3748, 1
org.joda.time.chrono.BuddhistChronology:equals:174, 69, 0, 3748, 1
org.joda.time.field.FieldUtils:equals:319, 401, 0, 3748, 1
org.joda.time.field.FieldUtils:equals:324, 37, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:equals:325, 14, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:equals:326, 4, 0, 3748, 1
org.joda.time.field.FieldUtils:equals:318, 410, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:<init>:43, 122, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:<init>:44, 122, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstanceUTC:77, 513, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:equals:322, 14, 0, 3748, 1
org.joda.time.field.AbstractPartialFieldProperty:getFieldType:60, 30, 0, 3748, 1
org.joda.time.base.AbstractPartial:getValues:136, 7, 0, 3748, 1
org.joda.time.base.AbstractPartial:getValues:133, 7, 0, 3748, 1
org.joda.time.base.AbstractPartial:getValues:134, 7, 0, 3748, 1
org.joda.time.base.AbstractPartial:getValues:132, 7, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:184, 492, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:183, 492, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:96, 2103, 1, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:102, 2073, 1, 3748, 1
org.joda.time.IllegalFieldValueException:createMessage:63, 121, 0, 3748, 1
org.joda.time.IllegalFieldValueException:createMessage:53, 91, 0, 3748, 1
org.joda.time.field.FieldUtils:verifyValueBounds:215, 73, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:getMinimumValue:758, 514, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:110, 102, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:213, 488, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:set:590, 109, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:set:591, 109, 0, 3748, 1
org.joda.time.chrono.BasicMonthOfYearDateTimeField:getMaximumValue:338, 270, 0, 3748, 1
org.joda.time.base.BasePartial:getChronology:249, 490, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:201, 489, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:200, 489, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:202, 489, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:set:589, 136, 0, 3748, 1
org.joda.time.base.BasePartial:setValues:273, 1, 0, 3748, 1
org.joda.time.base.BasePartial:setValues:272, 1, 0, 3748, 1
org.joda.time.base.BasePartial:setValues:271, 1, 0, 3748, 1
org.joda.time.DateTimeZone:getID:701, 533, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:getZone:108, 2356, 1, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:106, 102, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:104, 102, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:105, 102, 0, 3748, 1
org.joda.time.field.FieldUtils:verifyValueBounds:214, 915, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:192, 490, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:getMaximumValue:804, 509, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:117, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:116, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:115, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:114, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:113, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:112, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:110, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:111, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:108, 111, 0, 3748, 1
org.joda.time.IllegalFieldValueException:<init>:109, 111, 0, 3748, 1
org.joda.time.base.BasePartial:setValue:262, 1, 0, 3748, 1
org.joda.time.base.BasePartial:setValue:263, 1, 0, 3748, 1
org.joda.time.base.BasePartial:setValue:261, 1, 0, 3748, 1
org.joda.time.DateTimeFieldType:getName:377, 288, 0, 3748, 1
org.joda.time.chrono.BasicYearDateTimeField:getMaximumValue:119, 311, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:199, 489, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:getBase:308, 1474, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:getZone:107, 2356, 1, 3748, 1
org.joda.time.chrono.GregorianChronology:getMinYear:221, 1252, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:186, 492, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:187, 492, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:185, 492, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getZone:143, 650, 0, 3748, 1
org.joda.time.IllegalFieldValueException:createMessage:50, 107, 0, 3748, 1
org.joda.time.chrono.ISOChronology:withUTC:133, 1416, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:set:598, 136, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:getMinimumValue:772, 510, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:100, 2103, 1, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:101, 2103, 1, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:99, 2103, 1, 3748, 1
org.joda.time.IllegalFieldValueException:createMessage:41, 121, 0, 3748, 1
org.joda.time.IllegalFieldValueException:createMessage:44, 121, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:111, 102, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:112, 102, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:set:585, 136, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:set:586, 136, 0, 3748, 1
org.joda.time.DateTimeUtils:getChronology:252, 2755, 1, 3748, 1
org.joda.time.chrono.BasicMonthOfYearDateTimeField:getMinimumValue:333, 268, 0, 3748, 1
org.joda.time.IllegalFieldValueException:createMessage:59, 121, 0, 3748, 1
org.joda.time.base.BasePartial:<init>:184, 348, 0, 3748, 1
org.joda.time.base.BasePartial:<init>:185, 348, 0, 3748, 1
org.joda.time.base.BasePartial:<init>:182, 348, 0, 3748, 1
org.joda.time.base.BasePartial:<init>:183, 348, 0, 3748, 1
org.joda.time.base.BasePartial:<init>:180, 348, 0, 3748, 1
org.joda.time.base.BasePartial:<init>:181, 348, 0, 3748, 1
org.joda.time.base.BasePartial:getValue:225, 413, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:set:594, 109, 0, 3748, 1
org.joda.time.chrono.BasicYearDateTimeField:getMinimumValue:115, 171, 0, 3748, 1
org.joda.time.tz.FixedDateTimeZone:hashCode:102, 109, 0, 3748, 1
org.joda.time.chrono.BaseChronology:validate:207, 489, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:getMaximumValue:818, 504, 0, 3748, 1
org.joda.time.DateTimeUtils:getChronology:253, 1092, 1, 3748, 1
org.joda.time.field.FieldUtils:verifyValueBounds:219, 900, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getZone:146, 601, 0, 3748, 1
org.joda.time.chrono.ISOChronology:getInstance:86, 1789, 1, 3748, 1
org.joda.time.chrono.GregorianChronology:getMaxYear:225, 1253, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:between:99, 8, 0, 3748, 1
org.joda.time.field.FieldUtils:safeAdd:70, 266, 0, 3748, 1
org.joda.time.field.FieldUtils:safeToInt:184, 288, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDateTimeMillis:153, 244, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDaysInMonthMax:565, 175, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValue:92, 18, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:getMonthOfYear:93, 1012, 0, 3748, 1
org.joda.time.tz.FixedDateTimeZone:getOffsetFromLocal:57, 97, 0, 3748, 1
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:463, 1111, 0, 3748, 1
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:461, 1111, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:getDateTimeMillis:148, 130, 0, 3748, 1
org.joda.time.LocalDate:<init>:350, 71, 0, 3748, 1
org.joda.time.LocalDate:<init>:349, 71, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:getDaysInMonthMaxForSet:134, 347, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:567, 85, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:565, 85, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:564, 85, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:563, 85, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:561, 85, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:560, 85, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:558, 85, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:between:94, 8, 0, 3748, 1
org.joda.time.field.BaseDateTimeField:add:253, 143, 0, 3748, 1
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:473, 716, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDayOfMonth:450, 885, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDayOfMonth:449, 885, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDayOfMonth:448, 885, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYearMillis:360, 1422, 0, 3748, 1
org.joda.time.DurationFieldType:hours:132, 344, 0, 3748, 1
org.joda.time.chrono.ZonedChronology:getZone:86, 2102, 1, 3748, 1
org.joda.time.chrono.AssembledChronology:getDateTimeMillis:151, 134, 0, 3748, 1
org.joda.time.field.FieldUtils:safeToInt:185, 282, 0, 3748, 1
org.joda.time.field.FieldUtils:safeSubtract:106, 223, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:between:96, 1, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:getParam:315, 2102, 1, 3748, 1
org.joda.time.DurationFieldType:years:187, 358, 0, 3748, 1
org.joda.time.LocalTime:<init>:213, 12, 0, 3748, 1
org.joda.time.LocalTime:<init>:214, 12, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:getDateTimeMillis:146, 134, 0, 3748, 1
org.joda.time.chrono.GregorianChronology:getApproxMillisAtEpochDividedByTwo:241, 1102, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:196, 433, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:198, 433, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:195, 433, 0, 3748, 1
org.joda.time.field.PreciseDateTimeField:getRangeDurationField:122, 218, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDayOfWeek:544, 210, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:between:95, 8, 0, 3748, 1
org.joda.time.tz.CachedDateTimeZone$Info:<init>:186, 129, 0, 3748, 1
org.joda.time.tz.CachedDateTimeZone$Info:<init>:185, 129, 0, 3748, 1
org.joda.time.tz.CachedDateTimeZone$Info:<init>:190, 129, 0, 3748, 1
org.joda.time.tz.CachedDateTimeZone$Info:<init>:191, 129, 0, 3748, 1
org.joda.time.tz.CachedDateTimeZone$Info:<init>:188, 129, 0, 3748, 1
org.joda.time.tz.CachedDateTimeZone$Info:<init>:189, 129, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValueForSet:96, 364, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValue:80, 145, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:findMatchingRecurrence:1322, 83, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:findMatchingRecurrence:1330, 83, 0, 3748, 1
org.joda.time.DurationFieldType$StandardDurationFieldType:getField:266, 475, 0, 3748, 1
org.joda.time.DurationFieldType$StandardDurationFieldType:getField:264, 475, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$Recurrence:next:761, 85, 0, 3748, 1
org.joda.time.LocalDate:getField:402, 46, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:findMatchingRecurrence:1332, 83, 0, 3748, 1
org.joda.time.DateTimeZone:getMillisKeepLocal:983, 257, 0, 3748, 1
org.joda.time.chrono.BaseChronology:get:258, 89, 0, 3748, 1
org.joda.time.chrono.BaseChronology:get:259, 89, 0, 3748, 1
org.joda.time.chrono.BaseChronology:get:262, 89, 0, 3748, 1
org.joda.time.chrono.BaseChronology:get:260, 89, 0, 3748, 1
org.joda.time.chrono.BaseChronology:get:261, 89, 0, 3748, 1
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:479, 670, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:409, 1182, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:406, 1182, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:407, 1182, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:404, 1182, 0, 3748, 1
org.joda.time.DurationFieldType:months:178, 339, 0, 3748, 1
org.joda.time.field.BaseDurationField:isSupported:66, 461, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:179, 433, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:176, 433, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:177, 433, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:175, 433, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:576, 78, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:575, 78, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:577, 78, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:578, 78, 0, 3748, 1
org.joda.time.chrono.GregorianChronology:calculateFirstDayOfYearMillis:217, 60, 0, 3748, 1
org.joda.time.DurationFieldType$StandardDurationFieldType:getField:280, 263, 0, 3748, 1
org.joda.time.field.PreciseDateTimeField:get:79, 1055, 0, 3748, 1
org.joda.time.DurationFieldType:weeks:160, 307, 0, 3748, 1
org.joda.time.LocalDate:getField:404, 46, 0, 3748, 1
org.joda.time.Partial:<init>:221, 121, 0, 3748, 1
org.joda.time.DurationFieldType:days:151, 366, 0, 3748, 1
org.joda.time.chrono.BaseChronology:get:265, 97, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:180, 201, 0, 3748, 1
org.joda.time.chrono.GregorianChronology:calculateFirstDayOfYearMillis:213, 25, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:583, 85, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:dayOfMonth:228, 1257, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:between:102, 8, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:between:103, 8, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:between:104, 8, 0, 3748, 1
org.joda.time.field.PreciseDateTimeField:get:80, 953, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:400, 1182, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:401, 1182, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:399, 1182, 0, 3748, 1
org.joda.time.Partial:<init>:218, 121, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:182, 93, 0, 3748, 1
org.joda.time.base.BaseLocal:<init>:48, 515, 0, 3748, 1
org.joda.time.base.BaseLocal:<init>:47, 515, 0, 3748, 1
org.joda.time.chrono.GregorianChronology:calculateFirstDayOfYearMillis:212, 53, 0, 3748, 1
org.joda.time.chrono.GregorianChronology:calculateFirstDayOfYearMillis:211, 53, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:between:100, 1, 0, 3748, 1
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:477, 708, 0, 3748, 1
org.joda.time.chrono.BasicYearDateTimeField:add:63, 190, 0, 3748, 1
org.joda.time.chrono.BasicYearDateTimeField:add:62, 190, 0, 3748, 1
org.joda.time.chrono.BasicYearDateTimeField:add:61, 190, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:setYear:184, 79, 0, 3748, 1
org.joda.time.chrono.GJDayOfWeekDateTimeField:get:56, 182, 0, 3748, 1
org.joda.time.DurationFieldType$StandardDurationFieldType:getField:274, 232, 0, 3748, 1
org.joda.time.DateTimeFieldType:hourOfDay:217, 1096, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:574, 84, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:573, 84, 0, 3748, 1
org.joda.time.field.FieldUtils:verifyValueBounds:237, 1086, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:getDaysInYearMonth:120, 1216, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:getOffset:1543, 80, 0, 3748, 1
org.joda.time.YearMonthDay:getField:334, 126, 0, 3748, 1
org.joda.time.field.PreciseDurationDateTimeField:set:78, 416, 0, 3748, 1
org.joda.time.field.PreciseDurationDateTimeField:set:80, 416, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDateMidnightMillis:603, 1086, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDateMidnightMillis:605, 1086, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDateMidnightMillis:604, 1086, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDateMidnightMillis:606, 1086, 0, 3748, 1
org.joda.time.DurationFieldType:centuries:196, 8, 0, 3748, 1
org.joda.time.chrono.BaseChronology:set:239, 69, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYearInfo:739, 1422, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYearInfo:738, 1422, 0, 3748, 1
org.joda.time.Partial:<init>:214, 133, 0, 3748, 1
org.joda.time.Partial:<init>:215, 133, 0, 3748, 1
org.joda.time.Partial:<init>:216, 133, 0, 3748, 1
org.joda.time.field.BaseDurationField:getType:55, 126, 0, 3748, 1
org.joda.time.DateTimeUtils:currentTimeMillis:56, 374, 0, 3748, 1
org.joda.time.DateTimeUtils:getChronology:255, 2386, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$Recurrence:getSaveMillis:776, 85, 0, 3748, 1
org.joda.time.DateTimeZone:getMillisKeepLocal:990, 95, 0, 3748, 1
org.joda.time.DateTimeZone:getMillisKeepLocal:989, 95, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValue:81, 145, 0, 3748, 1
org.joda.time.Partial:<init>:153, 18, 0, 3748, 1
org.joda.time.Partial:<init>:154, 18, 0, 3748, 1
org.joda.time.Partial:<init>:155, 18, 0, 3748, 1
org.joda.time.Partial:<init>:156, 18, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:getOffset:1187, 80, 0, 3748, 1
org.joda.time.YearMonthDay:getField:332, 125, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:getDaysInYearMonth:121, 613, 0, 3748, 1
org.joda.time.chrono.GJDayOfWeekDateTimeField:getMinimumValue:103, 67, 0, 3748, 1
org.joda.time.chrono.AssembledChronology:days:220, 408, 0, 3748, 1
org.joda.time.chrono.BasicYearDateTimeField:add:58, 199, 0, 3748, 1
org.joda.time.DurationFieldType:eras:205, 98, 0, 3748, 1
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getDurationType:451, 302, 0, 3748, 1
org.joda.time.chrono.BasicMonthOfYearDateTimeField:get:72, 865, 0, 3748, 1
org.joda.time.Partial:<init>:217, 121, 0, 3748, 1
org.joda.time.field.BaseDurationField:compareTo:146, 329, 0, 3748, 1
org.joda.time.field.BaseDurationField:compareTo:147, 329, 0, 3748, 1
org.joda.time.field.BaseDurationField:compareTo:149, 329, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMinimumValue:55, 532, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:getDaysInYearMonth:123, 814, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:getOffset:1540, 88, 0, 3748, 1
org.joda.time.field.FieldUtils:verifyValueBounds:232, 1087, 0, 3748, 1
org.joda.time.YearMonthDay:getField:330, 128, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getMaxMonth:691, 1020, 0, 3748, 1
org.joda.time.chrono.BaseChronology:set:240, 69, 0, 3748, 1
org.joda.time.chrono.GJDayOfWeekDateTimeField:getMaximumValue:112, 66, 0, 3748, 1
org.joda.time.chrono.BasicYearDateTimeField:get:54, 1032, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:411, 1182, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDayOfYear:485, 554, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDayOfYear:486, 554, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYearInfo:741, 78, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYearInfo:740, 78, 0, 3748, 1
org.joda.time.Partial:<init>:212, 133, 0, 3748, 1
org.joda.time.Partial:<init>:213, 133, 0, 3748, 1
org.joda.time.DateTimeZone:getMillisKeepLocal:986, 257, 0, 3748, 1
org.joda.time.YearMonthDay:<clinit>:71, 1, 0, 3748, 1
org.joda.time.base.BaseSingleFieldPeriod:size:201, 19, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValue:79, 145, 0, 3748, 1
org.joda.time.chrono.BaseChronology:set:242, 69, 0, 3748, 1
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:487, 84, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYearInfo:743, 1422, 0, 3748, 1
org.joda.time.Partial:<init>:139, 15, 0, 3748, 1
org.joda.time.Partial:<init>:140, 15, 0, 3748, 1
org.joda.time.DurationFieldType:weekyears:169, 8, 0, 3748, 1
org.joda.time.chrono.BasicGJChronology:getMonthOfYear:88, 1012, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$OfYear:next:550, 10, 0, 3748, 1
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:497, 735, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValue:84, 135, 0, 3748, 1
org.joda.time.LocalTime:<clinit>:98, 1, 0, 3748, 1
org.joda.time.LocalTime:<clinit>:81, 1, 0, 3748, 1
org.joda.time.LocalTime:<clinit>:96, 1, 0, 3748, 1
org.joda.time.LocalTime:<clinit>:97, 1, 0, 3748, 1
org.joda.time.LocalTime:<clinit>:92, 1, 0, 3748, 1
org.joda.time.LocalTime:<clinit>:95, 1, 0, 3748, 1
org.joda.time.LocalTime:<clinit>:94, 1, 0, 3748, 1
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:nextTransition:1218, 80, 0, 3748, 1
org.joda.time.LocalDate:getValue:429, 28, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getDayOfWeek:535, 210, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValue:85, 87, 0, 3748, 1
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValue:86, 87, 0, 3748, 1
org.joda.time.Partial:<init>:207, 134, 0, 3748, 1
org.joda.time.field.FieldUtils:safeAdd:84, 550, 0, 3748, 1
org.joda.time.field.FieldUtils:safeAdd:82, 550, 0, 3748, 1
org.joda.time.LocalDate:getChronology:518, 161, 0, 3748, 1
org.joda.time.chrono.BasicChronology:getYear:428, 1182, 0, 3748, 1
org.joda.time.LocalTime:size:444, 53, 0, 3748, 1
org.joda.time.LocalDate:getValue:427, 28, 0, 3748, 1
org.joda.time.chrono.BasicMonthOfYearDateTimeField:set:296, 367, 0, 3748, 1
org.joda.time.chrono.BasicMonthOfYearDateTimeField:set:297, 367, 0, 3748, 1
