CodeElement, SuspiciousScore
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):128, 10.430481988897471
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):138, 10.430481988897471
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):106, 10.430399999999999
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):93, 10.430325356250362
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):94, 10.430325356250362
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):96, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):102, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):108, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):114, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):121, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):122, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):123, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):129, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):130, 10.4279
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#optimize(int,org.apache.commons.math.analysis.MultivariateFunction,org.apache.commons.math.optimization.GoalType,double[],double[],double[]):131, 10.4279
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):376, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):378, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):379, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):380, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):381, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):382, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):384, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):385, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):386, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):388, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):389, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):390, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):391, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):405, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):407, 10.267072612419124
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):408, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):409, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):410, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):412, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):413, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):415, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):416, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):420, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):421, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):422, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):423, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):424, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):425, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):426, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):427, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):428, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):429, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):430, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):431, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):432, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):433, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):434, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):435, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):436, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):437, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):442, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):443, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):445, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):446, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):447, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):448, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):449, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):450, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):451, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):453, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):454, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):457, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):458, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):459, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):460, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):461, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):463, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):464, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):465, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):468, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):481, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):482, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):483, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):484, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):485, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):486, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):488, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):490, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):491, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):494, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):495, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):496, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):497, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):498, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):500, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):501, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):502, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):503, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):513, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):514, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):515, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):516, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):518, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):520, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):521, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):522, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):523, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):524, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):526, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):527, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):529, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):530, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):531, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):533, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):534, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):536, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):537, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):538, 10.2644
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#bobyqb(double[],double[]):540, 10.2644
