CodeElement, SuspiciousScore
org.apache.commons.lang3.StringUtils#indexOfAnyBut(java.lang.String,java.lang.String):1573, 2.3542460679775
org.apache.commons.lang3.StringUtils#indexOfAnyBut(java.lang.String,java.lang.String):1574, 2.3542460679775
org.apache.commons.lang3.StringUtils#indexOfAnyBut(java.lang.String,java.lang.String):1575, 2.3542460679775
org.apache.commons.lang3.StringUtils#indexOfAnyBut(java.lang.String,java.lang.String):1576, 2.3542460679775
org.apache.commons.lang3.StringUtils#indexOfAnyBut(java.lang.String,java.lang.String):1577, 2.3542460679775
org.apache.commons.lang3.StringUtils#indexOfAnyBut(java.lang.String,java.lang.String):1571, 2.35201
org.apache.commons.lang3.StringUtils#indexOfAnyBut(java.lang.String,java.lang.String):1580, 2.35201
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1462, 2.2228904572186687
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1444, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1447, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1448, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1449, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1450, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1451, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1452, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1453, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1454, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1455, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1467, 2.2227360679775
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1445, 2.2205
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1457, 2.2205
org.apache.commons.lang3.StringUtils#containsAny(java.lang.CharSequence,char[]):1458, 2.2205
org.apache.commons.lang3.StringUtils#isEmpty(java.lang.CharSequence):194, 1.4176469251784911
