CodeElement, SuspiciousScore
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1446, 7.261825533905933
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1433, 7.261176751345948
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1440, 7.258453495628798
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1441, 7.258453473781317
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1444, 7.258453473781317
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1445, 7.258453473781317
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1449, 7.25845338647889
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1436, 7.2584533646751295
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1438, 7.2584533646751295
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1439, 7.2584533646751295
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1432, 7.2584532775472965
com.google.javascript.rhino.Node#checkTreeEqualsImpl(com.google.javascript.rhino.Node):1442, 7.25829
com.google.javascript.rhino.Node#checkTreeEquals(com.google.javascript.rhino.Node):1417, 7.016385533905933
com.google.javascript.rhino.Node#checkTreeEquals(com.google.javascript.rhino.Node):1415, 7.013013386478891
com.google.javascript.rhino.Node#checkTreeEquals(com.google.javascript.rhino.Node):1416, 7.013013386478891
com.google.javascript.rhino.Node#checkTreeEquals(com.google.javascript.rhino.Node):1423, 7.01285
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):223, 6.8255822776601685
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):226, 6.8255822776601685
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):227, 6.8255822776601685
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):228, 6.8255822776601685
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):220, 6.825306751345948
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):221, 6.825306751345948
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):222, 6.825306751345948
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):232, 6.825306751345948
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):233, 6.825306751345948
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):237, 6.825306751345948
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):238, 6.825306751345948
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):207, 6.825092612419124
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):208, 6.825092612419124
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):209, 6.825092612419124
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):213, 6.825092612419124
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):215, 6.825092612419124
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):216, 6.825092612419124
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):204, 6.8249200000000005
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):205, 6.8249200000000005
com.google.javascript.jscomp.CollapseProperties#inlineAliasIfPossible(com.google.javascript.jscomp.GlobalNamespace.Ref,com.google.javascript.jscomp.GlobalNamespace):242, 6.82242
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):122, 6.638194985851425
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):135, 6.637063211843519
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):136, 6.637063211843519
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):142, 6.637063211843519
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):143, 6.637063211843519
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):121, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):127, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):128, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):130, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):131, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):132, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):134, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):141, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):144, 6.637055435337648
com.google.javascript.jscomp.CollapseProperties#process(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):124, 6.63648
com.google.javascript.rhino.Node#propToString(int):131, 6.606122482904638
com.google.javascript.rhino.Node#propToString(int):121, 6.60422217890236
com.google.javascript.rhino.Node#propToString(int):133, 6.60422217890236
com.google.javascript.rhino.Node#propToString(int):112, 6.603514419561549
com.google.javascript.rhino.Node#propToString(int):132, 6.603514419561549
com.google.javascript.rhino.Node#propToString(int):113, 6.60204
com.google.javascript.rhino.Node#propToString(int):115, 6.60204
com.google.javascript.rhino.Node#propToString(int):117, 6.60204
com.google.javascript.rhino.Node#propToString(int):118, 6.60204
com.google.javascript.rhino.Node#propToString(int):119, 6.60204
com.google.javascript.rhino.Node#propToString(int):122, 6.60204
com.google.javascript.rhino.Node#propToString(int):123, 6.60204
com.google.javascript.rhino.Node#propToString(int):124, 6.60204
com.google.javascript.rhino.Node#propToString(int):126, 6.60204
com.google.javascript.rhino.Node#propToString(int):127, 6.60204
com.google.javascript.rhino.Node#propToString(int):128, 6.60204
com.google.javascript.rhino.Node#propToString(int):129, 6.60204
com.google.javascript.rhino.Node#propToString(int):130, 6.60204
com.google.javascript.rhino.Node#propToString(int):134, 6.60204
com.google.javascript.rhino.Node#propToString(int):135, 6.60204
com.google.javascript.rhino.Node#propToString(int):136, 6.60204
com.google.javascript.rhino.Node#propToString(int):138, 6.60204
com.google.javascript.rhino.InputId#toString():74, 6.50218217890236
com.google.javascript.jscomp.GlobalNamespace#isGlobalVarReference(java.lang.String,com.google.javascript.jscomp.Scope):264, 6.344750914909794
com.google.javascript.jscomp.GlobalNamespace#isGlobalVarReference(java.lang.String,com.google.javascript.jscomp.Scope):262, 6.343894765844498
com.google.javascript.jscomp.GlobalNamespace#isGlobalVarReference(java.lang.String,com.google.javascript.jscomp.Scope):263, 6.343894765844498
com.google.javascript.jscomp.GlobalNamespace#isGlobalVarReference(java.lang.String,com.google.javascript.jscomp.Scope):266, 6.343894765844498
com.google.javascript.jscomp.CollapseProperties#addStubsForUndeclaredProperties(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):946, 5.38358
com.google.javascript.jscomp.CollapseProperties#addStubsForUndeclaredProperties(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):950, 5.38358
com.google.javascript.jscomp.CollapseProperties#addStubsForUndeclaredProperties(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):952, 5.38358
com.google.javascript.jscomp.CollapseProperties#addStubsForUndeclaredProperties(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):955, 5.38358
com.google.javascript.rhino.Node#copyInformationFrom(com.google.javascript.rhino.Node):1724, 5.375095248952693
com.google.javascript.rhino.Node#copyInformationFrom(com.google.javascript.rhino.Node):1725, 5.375095248952693
com.google.javascript.rhino.Node#copyInformationFrom(com.google.javascript.rhino.Node):1720, 5.375056257616789
com.google.javascript.rhino.Node#copyInformationFrom(com.google.javascript.rhino.Node):1719, 5.375056108414947
com.google.javascript.rhino.Node#copyInformationFrom(com.google.javascript.rhino.Node):1723, 5.375056108414947
com.google.javascript.rhino.Node#copyInformationFrom(com.google.javascript.rhino.Node):1728, 5.375056108414947
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):149, 5.36897161706884
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):151, 5.36897161706884
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):116, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):117, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):118, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):119, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):120, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):121, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):122, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):125, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):129, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):131, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):133, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):134, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):135, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):137, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):138, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):140, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):145, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):146, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):147, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):148, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):153, 5.368971419682099
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):141, 5.36885
com.google.javascript.jscomp.parsing.ParserRunner#parse(com.google.javascript.rhino.jstype.StaticSourceFile,java.lang.String,com.google.javascript.jscomp.parsing.Config,com.google.javascript.rhino.head.ErrorReporter,java.util.logging.Logger):142, 5.36885
com.google.javascript.rhino.Node#getAncestor(int):1320, 5.364621687836487
com.google.javascript.rhino.Node#getAncestor(int):1321, 5.364621687836487
com.google.javascript.rhino.Node#getAncestor(int):1322, 5.364621687836487
com.google.javascript.rhino.Node#getAncestor(int):1323, 5.364621687836487
com.google.javascript.rhino.Node#getAncestor(int):1325, 5.364621687836487
com.google.javascript.jscomp.GlobalNamespace.Name#setDeclaredType():1096, 5.361634199862464
com.google.javascript.jscomp.GlobalNamespace.Name#setDeclaredType():1097, 5.361634199862464
com.google.javascript.jscomp.GlobalNamespace.Name#setDeclaredType():1101, 5.361634199862464
com.google.javascript.jscomp.GlobalNamespace.Name#setDeclaredType():1099, 5.36096
com.google.javascript.jscomp.GlobalNamespace.Name#setDeclaredType():1098, 5.36096
com.google.javascript.jscomp.ReferenceCollectingCallback.ReferenceCollection#isInitializingDeclarationAt(int):363, 5.358846802819743
com.google.javascript.jscomp.ReferenceCollectingCallback.ReferenceCollection#isInitializingDeclarationAt(int):358, 5.358829649530183
com.google.javascript.jscomp.ReferenceCollectingCallback.ReferenceCollection#isInitializingDeclarationAt(int):359, 5.358829649530183
com.google.javascript.jscomp.ReferenceCollectingCallback.ReferenceCollection#isInitializingDeclarationAt(int):365, 5.35816
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):152, 5.342619324957489
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):157, 5.342391254707118
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):149, 5.342388135481387
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):151, 5.342388135481387
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):154, 5.342388135481387
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):156, 5.342388135481387
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):161, 5.342388135481387
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):164, 5.342388135481387
com.google.javascript.jscomp.ReferenceCollectingCallback#visit(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):162, 5.34189
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):313, 5.33327321184352
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):315, 5.33269
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):316, 5.33269
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):318, 5.33269
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):319, 5.33269
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):320, 5.33269
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):321, 5.33269
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):324, 5.33269
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):325, 5.33269
com.google.javascript.jscomp.CollapseProperties#flattenReferencesToCollapsibleDescendantNames(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):326, 5.33269
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():251, 5.33278321184352
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():277, 5.33278321184352
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():250, 5.332775435337648
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():278, 5.332775435337648
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():254, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():255, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():256, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():257, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():260, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():261, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():262, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():264, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():267, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():268, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():271, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():272, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():273, 5.3322
com.google.javascript.jscomp.CollapseProperties#checkNamespaces():275, 5.3322
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1069, 5.330486003581778
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1057, 5.33007512178208
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1083, 5.330073720450461
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1079, 5.330042572806365
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1074, 5.330040173672946
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1063, 5.330017614304667
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1064, 5.330017614304667
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1068, 5.330017614304667
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1055, 5.330003211843519
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1065, 5.32942
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1075, 5.32942
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapseUnannotatedChildNames():1080, 5.32942
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):502, 5.326437456739231
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):498, 5.326413211843519
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):501, 5.326413211843519
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):505, 5.326413211843519
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):522, 5.326413211843519
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):506, 5.32583
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):508, 5.32583
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):511, 5.32583
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):517, 5.32583
com.google.javascript.jscomp.CollapseProperties#collapseDeclarationOfNameAndDescendants(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String):520, 5.32583
com.google.javascript.jscomp.GlobalNamespace.Name#canCollapse():1044, 5.32091321184352
com.google.javascript.rhino.Node#toStringTreeImpl():1003, 5.320388399724926
com.google.javascript.rhino.Node#toStringTreeImpl():1004, 5.320388399724926
com.google.javascript.rhino.Node#toStringTreeImpl():1005, 5.320388399724926
com.google.javascript.rhino.Node#toStringTreeImpl():1006, 5.31904
com.google.javascript.rhino.Node#toStringTreeImpl():1007, 5.31904
com.google.javascript.jscomp.ReferenceCollectingCallback#shouldTraverse(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):198, 5.319318135481386
com.google.javascript.jscomp.ReferenceCollectingCallback#shouldTraverse(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):201, 5.319318135481386
com.google.javascript.jscomp.ReferenceCollectingCallback#shouldTraverse(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):199, 5.31882
com.google.javascript.jscomp.CollapseProperties#updateObjLitOrFunctionDeclaration(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,boolean):645, 5.3193926781251815
com.google.javascript.jscomp.CollapseProperties#updateObjLitOrFunctionDeclaration(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,boolean):623, 5.318787456739231
com.google.javascript.jscomp.CollapseProperties#updateObjLitOrFunctionDeclaration(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,boolean):624, 5.318787456739231
com.google.javascript.jscomp.CollapseProperties#updateObjLitOrFunctionDeclaration(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,boolean):630, 5.318787456739231
com.google.javascript.jscomp.CollapseProperties#updateObjLitOrFunctionDeclaration(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,boolean):636, 5.318787456739231
com.google.javascript.jscomp.CollapseProperties#updateObjLitOrFunctionDeclaration(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,boolean):648, 5.318787456739231
com.google.javascript.jscomp.CollapseProperties#updateObjLitOrFunctionDeclaration(com.google.javascript.jscomp.GlobalNamespace.Name,java.lang.String,boolean):627, 5.31818
