CodeElement, SuspiciousScore
com.google.javascript.jscomp.CodeConsumer#addNumber(double):242, 5.9207412594538145
com.google.javascript.jscomp.CodeConsumer#addNumber(double):243, 5.9207412594538145
com.google.javascript.jscomp.CodeConsumer#addNumber(double):244, 5.9207412594538145
com.google.javascript.jscomp.CodeConsumer#addNumber(double):245, 5.9207412594538145
com.google.javascript.jscomp.CodeConsumer#addNumber(double):251, 5.9207412594538145
com.google.javascript.jscomp.CodeConsumer#addNumber(double):254, 5.9207412594538145
com.google.javascript.jscomp.CodeConsumer#addNumber(double):256, 5.9207412594538145
com.google.javascript.jscomp.CodeConsumer#addNumber(double):236, 5.920741180179652
com.google.javascript.jscomp.CodeConsumer#addNumber(double):237, 5.920741180179652
com.google.javascript.jscomp.CodeConsumer#addNumber(double):241, 5.920741180179652
com.google.javascript.jscomp.CodeConsumer#addNumber(double):260, 5.920741180179652
com.google.javascript.jscomp.CodeConsumer#addNumber(double):238, 5.92049
com.google.javascript.jscomp.CodeConsumer#addNumber(double):246, 5.92049
com.google.javascript.jscomp.CodeConsumer#addNumber(double):247, 5.92049
com.google.javascript.jscomp.CodeConsumer#addNumber(double):248, 5.92049
com.google.javascript.jscomp.CodeConsumer#addNumber(double):252, 5.92049
com.google.javascript.jscomp.CodeConsumer#addNumber(double):257, 5.92049
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):945, 5.323166666666667
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):946, 5.323166666666667
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):942, 5.321935606841869
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):943, 5.321935606841869
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):944, 5.321935606841869
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):948, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):952, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):954, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):958, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):959, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):960, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):963, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):970, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):971, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):972, 5.3215
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher#processUnaryExpression(com.google.javascript.jscomp.mozilla.rhino.ast.UnaryExpression):974, 5.3215
com.google.javascript.jscomp.Compiler#parseTestCode(java.lang.String):1331, 5.0257939787960035
com.google.javascript.jscomp.Compiler#parseTestCode(java.lang.String):1327, 5.025790879470777
com.google.javascript.jscomp.Compiler#parseTestCode(java.lang.String):1328, 5.025790879470777
com.google.javascript.jscomp.Compiler#parseTestCode(java.lang.String):1330, 5.025790879470777
com.google.javascript.jscomp.Compiler#parseTestCode(java.lang.String):1333, 5.025790879470777
com.google.javascript.jscomp.Compiler#parseTestCode(java.lang.String):1334, 5.025790879470777
com.google.javascript.jscomp.CodePrinter.Builder#setLineLengthThreshold(int):539, 4.9322615490481665
com.google.javascript.jscomp.CodePrinter.Builder#setLineLengthThreshold(int):540, 4.9322615490481665
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):129, 4.923776862125263
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):118, 4.9237767031776105
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):119, 4.9237767031776105
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):121, 4.9237767031776105
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):122, 4.92346
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):123, 4.92346
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):124, 4.92346
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):125, 4.92346
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):127, 4.92346
com.google.javascript.jscomp.ComposeWarningsGuard#disables(com.google.javascript.jscomp.DiagnosticGroup):132, 4.92346
com.google.javascript.jscomp.DiagnosticGroup#isSubGroup(com.google.javascript.jscomp.DiagnosticGroup):118, 4.891301588476425
com.google.javascript.jscomp.DiagnosticGroup#isSubGroup(com.google.javascript.jscomp.DiagnosticGroup):119, 4.891301588476425
com.google.javascript.jscomp.DiagnosticGroup#isSubGroup(com.google.javascript.jscomp.DiagnosticGroup):120, 4.891301588476425
com.google.javascript.jscomp.DiagnosticGroup#isSubGroup(com.google.javascript.jscomp.DiagnosticGroup):122, 4.89099
com.google.javascript.jscomp.DiagnosticGroup#isSubGroup(com.google.javascript.jscomp.DiagnosticGroup):123, 4.89099
com.google.javascript.jscomp.CodePrinter.Builder#setPrettyPrint(boolean):510, 4.879270029672767
com.google.javascript.jscomp.CodePrinter.Builder#setPrettyPrint(boolean):511, 4.879270029672767
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):98, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):102, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):103, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):104, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):108, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):113, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):115, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):116, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):118, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):120, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):122, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):129, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):131, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):133, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):134, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):138, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):139, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):140, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):143, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):144, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):145, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):151, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):152, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):153, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):154, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):155, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):156, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):159, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):160, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):161, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):165, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):166, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):169, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):170, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):171, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):173, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):175, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):176, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):186, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):187, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):188, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):192, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):198, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):208, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):209, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):210, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):211, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):214, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):215, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):216, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):217, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):220, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):221, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):222, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):235, 4.71753
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodeGenerator.Context):236, 4.71753
